번호,광역지자체,시군구, 50키로와트 , 100키로와트 , 100키로와트듀얼 , 200키로와트듀얼 , 300키로와트이상 ,  사용량(키로와트시)  
2598,경남,남해군,1,0,0,0,0,16460
2599,경남,하동군,1,0,0,0,0,23272
2600,경남,산청군,1,0,0,0,0,4865
2601,경남,함양군,1,0,0,0,0,21610
2602,경남,함양군,1,0,0,0,0,37645
2603,경남,함양군,1,0,0,0,0,13640
2604,경남,거창군,1,0,0,0,0,21402
2605,경남,거창군,1,0,0,0,0,27719
2606,경남,거창군,1,0,0,0,0,41460
2607,경남,합천군,1,0,0,0,0,49122
2608,제주,제주시,1,0,0,0,0,104906
2609,제주,제주시,1,0,0,0,0,172371
2610,제주,제주시,1,0,0,0,0,157910
2611,제주,제주시,1,0,0,0,0,199239
2612,제주,제주시,1,0,0,0,0,41596
2613,제주,제주시,1,0,0,0,0,105932
2614,제주,제주시,1,0,0,0,0,69253
2615,제주,제주시,1,0,0,0,0,288418
2616,제주,제주시,1,0,0,0,0,57318
2617,제주,제주시,1,0,0,0,0,50554
2618,제주,제주시,1,0,0,0,0,30888
2619,제주,제주시,1,0,0,0,0,91019
2620,제주,제주시,1,0,0,0,0,42462
2621,제주,제주시,1,0,0,0,0,115294
2622,제주,제주시,1,0,0,0,0,104656
2623,제주,제주시,2,0,0,0,0,504616
2624,제주,제주시,1,0,0,0,0,192754
2625,제주,제주시,1,0,0,0,0,225038
2626,제주,제주시,1,0,0,0,0,145226
2627,제주,제주시,1,0,0,0,0,124623
2628,제주,제주시,1,0,0,0,0,109603
2629,제주,제주시,1,0,0,0,0,311538
2630,제주,서귀포시,1,0,0,0,0,197901
2631,제주,서귀포시,1,0,0,0,0,81457
2632,제주,제주시,1,0,0,0,0,179532
2633,제주,제주시,1,0,0,0,0,122577
2634,제주,제주시,1,0,0,0,0,99233
2635,제주,제주시,1,0,0,0,0,67846
2636,제주,제주시,1,0,0,0,0,61315
2637,제주,제주시,1,0,0,0,0,79589
2638,제주,제주시,1,0,0,0,0,85606
2639,제주,제주시,2,0,0,0,0,72510
2640,제주,제주시,1,0,0,0,0,155813
2641,제주,제주시,1,0,0,0,0,91183
2642,제주,제주시,1,0,0,0,0,62580
2643,제주,제주시,1,0,0,0,0,131932
2644,제주,제주시,1,0,0,0,0,58063
2645,제주,제주시,1,0,0,0,0,119338
2646,제주,제주시,1,0,0,0,0,100452
2647,제주,제주시,1,0,0,0,0,95032
2648,제주,제주시,1,0,0,0,0,88189
2649,제주,제주시,1,0,0,0,0,2435
2650,제주,제주시,1,0,0,0,0,68436
2651,제주,제주시,1,0,0,0,0,51543
2652,제주,제주시,1,0,0,0,0,85594
2653,제주,서귀포시,1,0,0,0,0,99524
2654,제주,서귀포시,1,0,0,0,0,180992
2655,제주,서귀포시,1,0,0,0,0,135382
2656,제주,서귀포시,1,0,0,0,0,51813
2657,제주,서귀포시,1,0,0,0,0,86638
2658,제주,서귀포시,1,0,0,0,0,34064
2659,제주,서귀포시,1,0,0,0,0,191796
2660,제주,서귀포시,1,0,0,0,0,113517
2661,제주,서귀포시,1,0,0,0,0,136599
2662,제주,서귀포시,1,0,0,0,0,97171
2663,제주,서귀포시,1,0,0,0,0,181290
2664,제주,서귀포시,1,0,0,0,0,158643
2665,제주,서귀포시,1,0,0,0,0,191368
2666,제주,서귀포시,1,0,0,0,0,32987
2667,제주,서귀포시,1,0,0,0,0,65015
2668,제주,서귀포시,1,0,0,0,0,81860
2669,제주,서귀포시,1,0,0,0,0,75523
2670,제주,서귀포시,1,0,0,0,0,98069
2671,제주,서귀포시,1,0,0,0,0,38152
2672,제주,서귀포시,1,0,0,0,0,34569
2673,제주,서귀포시,1,0,0,0,0,101251
2674,제주,서귀포시,1,0,0,0,0,53684
2675,제주,서귀포시,1,0,0,0,0,85052
2676,제주,서귀포시,1,0,0,0,0,39164
2677,제주,서귀포시,1,0,0,0,0,58623
2678,제주,서귀포시,1,0,0,0,0,173839
2679,세종,세종시,1,0,0,0,0,15146
2680,서울,강남구,1,0,0,0,0,82960
2681,서울,강남구,1,0,0,0,0,44199
2682,서울,강동구,1,0,0,0,0,14772
2683,서울,강동구,1,0,0,0,0,52890
2684,서울,강동구,1,0,0,0,0,48442
2685,서울,강서구,1,0,0,0,0,21441
2686,서울,강서구,1,0,0,0,0,47759
2687,서울,강서구,1,0,0,0,0,10619
2688,서울,강서구,1,0,0,0,0,39321
2689,서울,강서구,1,0,0,0,0,123368
2690,서울,관악구,1,0,0,0,0,54248
2691,서울,관악구,1,0,0,0,0,12098
2692,서울,관악구,2,0,0,0,0,284822
2693,서울,관악구,1,0,0,0,0,35594
2694,서울,관악구,1,0,0,0,0,21980
2695,서울,광진구,1,0,0,0,0,94844
2696,서울,구로구,1,0,0,0,0,59619
2697,서울,노원구,1,0,0,0,0,43702
2698,서울,노원구,1,0,0,0,0,51219
2699,서울,노원구,2,0,0,0,0,120607
2700,서울,동대문구,1,0,0,0,0,75269
2701,서울,동작구,1,0,0,0,0,39181
2702,서울,마포구,1,0,0,0,0,63393
2703,서울,마포구,1,0,0,0,0,55893
2704,서울,서대문구,2,0,0,0,0,75550
2705,서울,서초구,1,0,0,0,0,98070
2706,서울,서초구,1,0,0,0,0,20250
2707,서울,송파구,3,0,0,0,0,233068
2708,서울,송파구,1,0,0,0,0,82582
2709,서울,영등포구,1,0,0,0,0,54319
2710,서울,영등포구,1,0,0,0,0,66590
2711,서울,영등포구,1,0,0,0,0,23606
2712,서울,영등포구,1,0,0,0,0,76464
2713,서울,영등포구,1,0,0,0,0,51280
2714,서울,용산구,1,0,0,0,0,52205
2715,서울,용산구,1,0,0,0,0,55230
2716,서울,은평구,1,0,0,0,0,34477
2717,서울,은평구,1,0,0,0,0,87645
2718,서울,종로구,1,0,0,0,0,28085
2719,서울,종로구,1,0,0,0,0,75360
2720,서울,중구,2,0,0,0,0,40090
2721,서울,중랑구,1,0,0,0,0,66587
2722,서울,중랑구,1,0,0,0,0,61744
2723,서울,중랑구,1,0,0,0,0,76509
2724,제주,서귀포시,1,0,0,0,0,97220
2725,제주,서귀포시,1,0,0,0,0,47915
2726,제주,서귀포시,1,0,0,0,0,146497
2727,제주,서귀포시,1,0,0,0,0,135926
2728,제주,서귀포시,1,0,0,0,0,167412
2729,제주,서귀포시,5,0,0,0,0,456551
2730,제주,서귀포시,1,0,0,0,0,189465
2731,제주,서귀포시,1,0,0,0,0,117949
2732,제주,서귀포시,1,0,0,0,0,113010
2733,제주,서귀포시,1,0,0,0,0,158921
2734,제주,서귀포시,2,0,0,0,0,401891
2735,제주,서귀포시,1,0,0,0,0,161278
2736,제주,서귀포시,2,0,0,0,0,423886
2737,제주,서귀포시,1,0,0,0,0,70230
2738,제주,서귀포시,1,0,0,0,0,59818
2739,제주,서귀포시,5,0,0,0,0,439992
2740,제주,서귀포시,1,0,0,0,0,52432
2741,제주,서귀포시,1,0,0,0,0,88119
2742,제주,제주시,1,0,0,0,0,130197
2743,제주,제주시,1,0,0,0,0,66397
2744,제주,제주시,1,0,0,0,0,137246
2745,제주,제주시,1,0,0,0,0,121446
2746,제주,제주시,1,0,0,0,0,57391
2747,제주,제주시,1,0,0,0,0,176352
2748,제주,제주시,1,0,0,0,0,207814
2749,제주,제주시,1,0,0,0,0,155051
2750,제주,제주시,1,0,0,0,0,77514
2751,제주,제주시,1,0,0,0,0,154592
2752,제주,제주시,1,0,0,0,0,142757
2753,제주,제주시,1,0,0,0,0,145395
2754,제주,제주시,1,0,0,0,0,156624
2755,제주,제주시,1,0,0,0,0,149114
2756,제주,제주시,1,0,0,0,0,80511
2757,제주,제주시,1,0,0,0,0,151129
2758,제주,제주시,1,0,0,0,0,89550
2759,제주,제주시,1,0,0,0,0,186998
2760,제주,제주시,3,0,0,0,0,463872
2761,제주,제주시,1,0,0,0,0,198795
2762,전남,강진군,1,0,0,0,0,49095
2763,전남,구례군,1,0,0,0,0,35737
2764,전남,신안군,1,0,0,0,0,18642
2765,전남,장성군,1,0,0,0,0,54260
2766,경북,김천시,1,0,0,0,0,28586
2767,경북,문경시,1,0,0,0,0,107714
2768,경북,봉화군,1,0,0,0,0,34707
2769,경북,상주시,1,0,0,0,0,32715
2770,경북,성주군,1,0,0,0,0,76821
2771,경북,영양군,1,0,0,0,0,29816
2772,경북,영주시,1,0,0,0,0,38543
2773,경북,예천군,1,0,0,0,0,38478
2774,경북,울진군,1,0,0,0,0,44742
2775,경북,의성군,1,0,0,0,0,47867
2776,경북,칠곡군,1,0,0,0,0,64636
2777,강원,고성군,1,0,0,0,0,35391
2778,강원,속초시,1,0,0,0,0,97582
2779,강원,양구군,1,0,0,0,0,56302
2780,강원,정선군,1,0,0,0,0,15947
2781,강원,태백시,1,0,0,0,0,57801
2782,강원,화천군,1,0,0,0,0,30659
2783,부산,금정구,1,0,0,0,0,40230
2784,부산,동래구,1,0,0,0,0,59165
2785,부산,부산진구,1,0,0,0,0,61077
2786,부산,부산진구,1,0,0,0,0,61509
2787,부산,사상구,1,0,0,0,0,30789
2788,부산,수영구,1,0,0,0,0,15132
2789,부산,수영구,1,0,0,0,0,48147
2790,부산,연제구,1,0,0,0,0,83111
2791,부산,영도구,1,0,0,0,0,25999
2792,부산,중구,1,0,0,0,0,55881
2793,부산,해운대구,1,0,0,0,0,100375
2794,대구,남구,1,0,0,0,0,161399
2795,충남,논산시,1,0,0,0,0,98806
2796,충남,서천군,1,0,0,0,0,29820
2797,충북,보은군,1,0,0,0,0,26295
2798,인천,강화군,1,0,0,0,0,56307
2799,인천,계양구,1,0,0,0,0,49771
2800,인천,남동구,1,0,0,0,0,110299
2801,인천,부평구,1,0,0,0,0,80190
2802,인천,서구,1,0,0,0,0,60147
2803,인천,서구,1,0,0,0,0,93108
2804,인천,서구,1,0,0,0,0,28386
2805,인천,연수구,1,0,0,0,0,90182
2806,인천,옹진군,1,0,0,0,0,20761
2807,인천,중구,1,0,0,0,0,94543
2808,경기,고양시,1,0,0,0,0,53727
2809,경기,고양시,1,0,0,0,0,115963
2810,경기,과천시,1,0,0,0,0,41023
2811,경기,광주시,1,0,0,0,0,50154
2812,경기,구리시,1,0,0,0,0,61865
2813,경기,남양주시,1,0,0,0,0,83525
2814,경기,부천시,1,0,0,0,0,118308
2815,경기,부천시,1,0,0,0,0,57462
2816,경기,부천시,1,0,0,0,0,95705
2817,경기,성남시,1,0,0,0,0,67000
2818,경기,성남시,1,0,0,0,0,101565
2819,경기,시흥시,1,0,0,0,0,41658
2820,경기,안산시,1,0,0,0,0,63818
2821,경기,안산시,1,0,0,0,0,89197
2822,경기,안양시,1,0,0,0,0,65242
2823,경기,안양시,1,0,0,0,0,80122
2824,경기,양주시,1,0,0,0,0,30906
2825,경기,오산시,1,0,0,0,0,62766
2826,경기,용인시,1,0,0,0,0,83392
2827,경기,용인시,1,0,0,0,0,50378
2828,경기,의정부시,1,0,0,0,0,36345
2829,경기,파주시,1,0,0,0,0,61509
2830,경기,평택시,1,0,0,0,0,47321
2831,경기,하남시,1,0,0,0,0,95135
2832,경기,화성시,1,0,0,0,0,69935
2833,대전,서구,1,0,0,0,0,7094
2834,대전,서구,1,0,0,0,0,97192
2835,대전,서구,1,0,0,0,0,49036
2836,대전,유성구,1,0,0,0,0,58182
2837,대전,유성구,1,0,0,0,0,96762
2838,대전,유성구,1,0,0,0,0,60384
2839,대전,유성구,1,0,0,0,0,85546
2840,대전,유성구,1,0,0,0,0,42628
2841,대전,중구,1,0,0,0,0,35575
2842,경북,경주시,1,0,0,0,0,66252
2843,경기,용인시,2,0,0,0,0,257660
2844,경기,용인시,2,0,0,0,0,225573
2845,경북,김천시,2,0,0,0,0,100335
2846,경북,김천시,2,0,0,0,0,111756
2847,경북,칠곡군,4,0,0,0,0,227379
2848,경북,칠곡군,2,0,0,0,0,229394
2849,대전,대덕구,1,0,0,0,0,79985
2850,서울,서초구,2,0,0,0,0,192478
2851,충남,천안시,2,0,0,0,0,197564
2852,충남,천안시,3,0,0,0,0,322436
2853,충북,옥천군,3,0,0,0,0,186686
2854,경남,양산시,3,0,0,0,0,144649
2855,충북,청주시,1,0,0,0,0,85509
2856,충북,옥천군,2,0,0,0,0,74268
2857,충북,옥천군,1,0,0,0,0,9316
2858,충북,음성군,2,0,0,0,0,95910
2859,충북,청주시,1,0,0,0,0,150305
2860,충북,청주시,2,0,0,0,0,155944
2861,충북,청주시,1,0,0,0,0,112582
2862,충북,영동군,1,0,0,0,0,38965
2863,충북,영동군,2,0,0,0,0,105687
2864,전남,함평군,2,0,0,0,0,24880
2865,전남,함평군,2,0,0,0,0,49686
2866,전북,고창군,2,0,0,0,0,119463
2867,전북,고창군,2,0,0,0,0,101995
2868,충남,보령시,1,0,0,0,0,29913
2869,충남,보령시,1,0,0,0,0,45413
2870,충남,서산시,2,0,0,0,0,93750
2871,충남,서천군,2,0,0,0,0,74913
2872,충남,서천군,2,0,0,0,0,63012
2873,충남,홍성군,1,0,0,0,0,51539
2874,충남,홍성군,1,0,0,0,0,43677
2875,전남,곡성군,2,0,0,0,0,94399
2876,전남,곡성군,2,0,0,0,0,84335
2877,전남,장성군,2,0,0,0,0,76897
2878,전남,순천시,1,0,0,0,0,40275
2879,전북,완주군,2,0,0,0,0,142044
2880,전북,완주군,2,0,0,0,0,120076
2881,전북,정읍시,1,0,0,0,0,72064
2882,전북,정읍시,1,0,0,0,0,69370
2883,충남,논산시,1,0,0,0,0,103217
2884,경기,이천시,1,0,0,0,0,54541
2885,경기,이천시,1,0,0,0,0,78698
2886,충북,음성군,2,0,0,0,0,98026
2887,경북,경주시,1,0,0,0,0,108967
2888,경북,경주시,1,0,0,0,0,90564
2889,경남,고성군,1,0,0,0,0,56181
2890,경남,고성군,1,0,0,0,0,52245
2891,경남,산청군,2,0,0,0,0,71464
2892,경남,산청군,2,0,0,0,0,97610
2893,전북,장수군,1,0,0,0,0,79832
2894,전북,무주군,1,0,0,0,0,75860
2895,충남,금산군,1,0,0,0,0,85097
2896,충남,금산군,1,0,0,0,0,81874
2897,경남,함양군,1,0,0,0,0,72713
2898,경남,함양군,1,0,0,0,0,69685
2899,경북,문경시,1,0,0,0,0,182829
2900,경북,문경시,2,0,0,0,0,243703
2901,경기,여주시,2,0,0,0,0,42282
2902,경기,여주시,2,0,0,0,0,50753
2903,경남,창녕군,2,0,0,0,0,133018
2904,충북,괴산군,1,0,0,0,0,106852
2905,충북,괴산군,2,0,0,0,0,228534
2906,경남,함안군,2,0,0,0,0,142836
2907,경기,하남시,1,0,0,0,0,147882
2908,대구,달성군,2,0,0,0,0,93014
2909,대구,달성군,2,0,0,0,0,81103
2910,충북,충주시,1,0,0,0,0,154380
2911,충북,충주시,1,0,0,0,0,183096
2912,경북,군위군,2,0,0,0,0,159701
2913,경북,칠곡군,1,0,0,0,0,84280
2914,강원,원주시,3,0,0,0,0,89342
2915,강원,원주시,3,0,0,0,0,76506
2916,충북,단양군,1,0,0,0,0,80606
2917,충북,단양군,1,0,0,0,0,100076
2918,강원,원주시,2,0,0,0,0,125421
2919,강원,원주시,1,0,0,0,0,118050
2920,강원,홍천군,1,0,0,0,0,40263
2921,강원,강릉시,3,0,0,0,0,41682
2922,강원,강릉시,3,0,0,0,0,31335
2923,강원,동해시,2,0,0,0,0,73496
2924,강원,강릉시,3,0,0,0,0,72171
2925,경남,사천시,1,0,0,0,0,40798
2926,경남,사천시,1,0,0,0,0,54157
2927,전남,보성군,1,0,0,0,0,70003
2928,전남,보성군,1,0,0,0,0,50210
2929,경남,함안군,1,0,0,0,0,84265
2930,경남,거창군,1,0,0,0,0,75775
2931,경남,거창군,1,0,0,0,0,87237
2932,전남,함평군,2,0,0,0,0,56908
2933,전북,남원시,2,0,0,0,0,96521
2934,전북,남원시,2,0,0,0,0,84235
2935,전북,순창군,2,0,0,0,0,73175
2936,경북,성주군,1,0,0,0,0,45080
2937,경북,경주시,2,0,0,0,0,84559
2938,경북,경주시,2,0,0,0,0,80856
2939,경북,경산시,2,0,0,0,0,144611
2940,경북,영천시,2,0,0,0,0,126616
2941,전북,진안군,2,0,0,0,0,65462
2942,전북,진안군,2,0,0,0,0,77641
2943,경북,의성군,2,0,0,0,0,69460
2944,경북,의성군,2,0,0,0,0,67107
2945,충북,보은군,1,0,0,0,0,141537
2946,충남,공주시,1,0,0,0,0,53190
2947,충남,공주시,1,0,0,0,0,74898
2948,충남,예산군,1,0,0,0,0,63669
2949,충남,예산군,1,0,0,0,0,69101
2950,경기,안성시,1,0,0,0,0,59315
2951,경기,안성시,1,0,0,0,0,67901
2952,충북,음성군,2,0,0,0,0,120136
2953,충북,음성군,3,0,0,0,0,135629
2954,충북,충주시,2,0,0,0,0,78211
2955,강원,강릉시,3,0,0,0,0,132971
2956,강원,강릉시,3,0,0,0,0,105257
2957,경기,이천시,2,0,0,0,0,125850
2958,경기,이천시,1,0,0,0,0,48690
2959,경기,여주시,1,0,0,0,0,114515
2960,경기,여주시,1,0,0,0,0,131609
2961,경기,용인시,2,0,0,0,0,182303
2962,경기,용인시,2,0,0,0,0,189842
2963,강원,평창군,1,0,0,0,0,104181
2964,경기,구리시,1,0,0,0,0,99360
2965,경기,성남시,2,0,0,0,0,39576
2966,경남,김해시,2,0,0,0,0,80237
2967,충남,부여군,1,0,0,0,0,49287
2968,충남,부여군,1,0,0,0,0,65356
2969,경기,화성시,1,0,0,0,0,8055
2970,경기,시흥시,2,0,0,0,0,14274
2971,경북,김천시,2,0,0,0,0,24708
2972,경남,창원시,1,0,0,0,0,20489
2973,대전,대덕구,1,0,0,0,0,33248
2974,강원,원주시,1,0,0,0,0,21335
2975,전남,담양군,1,0,0,0,0,14664
2976,경북,구미시,2,0,0,0,0,216668
2977,경북,의성군,2,0,0,0,0,153656
2978,경북,군위군,2,0,0,0,0,188803
2979,경기,광주시,1,0,0,0,0,114414
2980,경기,광주시,1,0,0,0,0,151983
2981,경기,양평군,1,0,0,0,0,116577
2982,경기,양평군,1,0,0,0,0,124694
2983,경기,오산시,1,0,0,0,0,44439
2984,경기,오산시,1,0,0,0,0,67799
2985,경기,시흥시,4,0,0,0,0,304434
2986,경기,시흥시,4,0,0,0,0,248046
2987,강원,춘천시,2,0,0,0,0,112407
2988,강원,춘천시,2,0,0,0,0,82158
2989,전북,전주시,1,0,0,0,0,17695
2990,전북,군산시,2,0,0,0,0,88904
2991,전북,익산시,3,0,0,0,0,84820
2992,충남,서산시,1,0,0,0,0,65191
2993,경남,창원시,2,0,0,0,0,95862
2994,인천,부평구,1,0,0,0,0,32019
2995,전남,장성군,2,0,0,0,0,99524
2996,강원,원주시,3,0,0,0,0,130136
2997,전남,목포시,2,0,0,0,0,69793
2998,경남,김해시,1,0,0,0,0,77642
2999,충북,옥천군,1,0,0,0,0,48372
3000,서울,강남구,1,0,0,0,0,62754
3001,서울,서대문구,1,0,0,0,0,45041
3002,서울,동작구,1,0,0,0,0,89063
3003,인천,서구,1,0,0,0,0,52637
3004,인천,연수구,2,0,0,0,0,49719
3005,경기,수원시,1,0,0,0,0,32350
3006,경기,안성시,1,0,0,0,0,128121
3007,경기,의정부시,1,0,0,0,0,41233
3008,경기,시흥시,1,0,0,0,0,13342
3009,경기,시흥시,1,0,0,0,0,4677
3010,경기,파주시,1,0,0,0,0,37323
3011,경기,포천시,0,1,2,0,0,52856
3012,경기,의정부시,1,0,0,0,0,19711
3013,경기,의정부시,2,0,0,0,0,5192
3014,경기,남양주시,2,0,0,0,0,45500
3015,경기,김포시,2,0,0,0,0,46618
3016,경기,용인시,2,0,2,0,0,71010
3017,경기,양주시,1,0,0,0,0,39114
3018,인천,서구,1,0,0,0,0,51067
3019,경기,수원시,1,0,0,0,0,47620
3020,경기,수원시,2,0,0,0,0,39826
3021,경기,화성시,2,0,0,0,0,39802
3022,경기,오산시,1,0,0,0,0,21866
3023,경기,의왕시,1,0,0,0,0,50967
3024,경기,군포시,1,0,0,0,0,18282
3025,경기,안산시,1,0,0,0,0,27627
3026,인천,서구,2,0,0,0,0,96697
3027,서울,도봉구,1,0,0,0,0,21651
3028,경기,의정부시,1,0,0,0,0,17975
3029,경기,양주시,1,0,0,0,0,13036
3030,서울,금천구,2,0,0,0,0,48454
3031,경기,남양주시,1,0,0,0,0,33112
3032,경기,동두천시,1,0,0,0,0,35562
3033,경기,성남시,2,0,0,0,0,82560
3034,서울,중구,2,0,0,0,0,30620
3035,경기,파주시,2,0,0,0,0,92379
3036,경남,산청군,2,0,0,0,0,6635
3037,경남,하동군,2,0,0,0,0,12522
3038,경남,남해군,2,0,0,0,0,10293
3039,경남,남해군,2,0,0,0,0,12294
3040,경북,성주군,2,0,0,0,0,12955
3041,부산,강서구,1,0,0,0,0,32843
3042,부산,부산진구,1,0,0,0,0,20706
3043,부산,부산진구,1,0,0,0,0,21962
3044,부산,연제구,2,0,4,0,0,55055
3045,경남,밀양시,1,0,0,0,0,16112
3046,경남,양산시,1,0,0,0,0,10428
3047,경남,양산시,1,0,0,0,0,3737
3048,경남,양산시,1,0,0,0,0,42241
3049,경남,의령군,1,0,0,0,0,17200
3050,울산,남구,1,0,0,0,0,4980
3051,울산,북구,1,0,0,0,0,6419
3052,경남,창원시,1,0,0,0,0,32034
3053,경남,창원시,1,0,0,0,0,32638
3054,경남,창원시,1,0,0,0,0,47207
3055,경남,합천군,1,0,0,0,0,15841
3056,울산,남구,2,0,0,0,0,66731
3057,부산,사상구,1,0,0,0,0,56414
3058,부산,동래구,1,0,0,0,0,43880
3059,부산,중구,1,0,0,0,0,55854
3060,경남,거제시,1,0,0,0,0,47890
3061,경남,창원시,2,0,0,0,0,75174
3062,경남,김해시,1,0,0,0,0,44244
3063,경남,창원시,1,0,0,0,0,61355
3064,부산,강서구,2,0,0,0,0,31229
3065,대구,달성군,1,0,0,0,0,878
3066,대구,달서구,1,0,0,0,0,40666
3067,대구,달성군,1,0,0,0,0,19853
3068,경북,경산시,1,0,0,0,0,13351
3069,경북,경주시,1,0,0,0,0,9048
3070,경북,상주시,1,0,0,0,0,4351
3071,경북,상주시,1,0,0,0,0,19014
3072,경북,상주시,1,0,0,0,0,8837
3073,경북,상주시,1,0,0,0,0,2250
3074,경북,상주시,1,0,0,0,0,10072
3075,경북,상주시,1,0,0,0,0,3125
3076,경북,안동시,1,0,0,0,0,16885
3077,경북,영덕군,1,0,0,0,0,9143
3078,경북,구미시,1,0,0,0,0,17638
3079,경북,예천군,1,0,0,0,0,11465
3080,경북,의성군,1,0,0,0,0,2995
3081,경북,포항시,1,0,0,0,0,13963
3082,경북,포항시,1,0,0,0,0,38685
3083,경북,포항시,1,0,0,0,0,34094
3084,경북,경주시,2,0,0,0,0,48597
3085,경북,영천시,1,0,0,0,0,8952
3086,경북,영천시,1,0,0,0,0,7132
3087,경북,영천시,1,0,0,0,0,5142
3088,경북,영천시,1,0,0,0,0,26022
3089,경북,영천시,1,0,0,0,0,6463
3090,경북,청송군,2,0,0,0,0,27778
3091,경북,영주시,1,0,0,0,0,5879
3092,경북,포항시,1,0,0,0,0,16480
3093,경북,김천시,1,0,0,0,0,34896
3094,경북,포항시,1,0,0,0,0,64185
3095,경북,구미시,2,0,0,0,0,91269
3096,강원,삼척시,1,0,0,0,0,18303
3097,강원,삼척시,1,0,0,0,0,16129
3098,강원,삼척시,1,0,0,0,0,15641
3099,강원,삼척시,1,0,0,0,0,33141
3100,강원,속초시,1,0,0,0,0,20987
3101,강원,태백시,1,0,0,0,0,4826
3102,강원,원주시,2,0,0,0,0,27490
3103,강원,인제군,2,0,0,0,0,10538
3104,강원,평창군,2,0,0,0,0,21809
3105,강원,원주시,2,0,0,0,0,2668
3106,경북,영주시,2,0,0,0,0,2653
3107,강원,원주시,2,0,0,0,0,6839
3108,강원,원주시,2,0,0,0,0,6402
3109,강원,태백시,2,0,0,0,0,12649
3110,강원,태백시,2,0,0,0,0,6832
3111,강원,속초시,1,0,0,0,0,11918
3112,강원,삼척시,1,0,0,0,0,8137
3113,강원,원주시,1,0,0,0,0,23654
3114,대전,대덕구,1,0,0,0,0,9808
3115,대전,동구,1,0,0,0,0,19385
3116,충남,서천군,1,0,0,0,0,5836
3117,충남,태안군,2,0,0,0,0,31346
3118,충남,태안군,2,0,0,0,0,13761
3119,충북,진천군,1,0,0,0,0,3029
3120,충북,청주시,2,0,0,0,0,42853
3121,충북,청주시,1,0,0,0,0,70549
3122,충북,보은군,2,0,0,0,0,14681
3123,충북,괴산군,2,0,0,0,0,3090
3124,충북,제천시,2,0,0,0,0,7941
3125,충북,제천시,1,0,0,0,0,4479
3126,충북,단양군,1,0,0,0,0,1727
3127,대전,유성구,1,0,0,0,0,69776
3128,충남,천안시,2,0,0,0,0,94007
3129,충남,홍성군,1,0,0,0,0,33983
3130,충북,제천시,1,0,0,0,0,32895
3131,충북,충주시,1,0,0,0,0,54005
3132,강원,원주시,1,0,0,0,0,54657
3133,강원,인제군,1,1,0,0,0,207145
3134,강원,홍천군,1,1,0,0,0,124940
3135,강원,홍천군,0,2,0,0,0,138396
3136,강원,인제군,1,0,2,0,0,163783
3137,광주,북구,1,0,0,0,0,22645
3138,전남,순천시,1,0,0,0,0,48841
3139,전남,순천시,1,0,0,0,0,12091
3140,전남,순천시,1,0,0,0,0,54824
3141,전남,순천시,1,0,0,0,0,28472
3142,전남,고흥군,2,0,0,0,0,5793
3143,전남,영광군,1,0,0,0,0,1212
3144,전남,영광군,1,0,0,0,0,4258
3145,전남,영광군,1,0,0,0,0,12318
3146,전남,영광군,1,0,0,0,0,7172
3147,전남,구례군,1,0,0,0,0,2592
3148,전남,구례군,2,0,0,0,0,19025
3149,전남,구례군,2,0,0,0,0,15696
3150,전남,구례군,2,0,0,0,0,1923
3151,전남,장성군,2,0,0,0,0,9229
3152,전남,장성군,2,0,0,0,0,4127
3153,전남,장성군,2,0,0,0,0,2194
3154,전북,부안군,2,0,0,0,0,60140
3155,전북,부안군,2,0,0,0,0,15449
3156,전남,영암군,1,0,0,0,0,20416
3157,전남,영암군,2,0,0,0,0,9065
3158,전남,무안군,1,0,0,0,0,5559
3159,전남,무안군,1,0,0,0,0,13178
3160,전남,무안군,1,0,0,0,0,48165
3161,전남,화순군,2,0,0,0,0,11837
3162,전북,남원시,2,0,0,0,0,4855
3163,전북,남원시,2,0,0,0,0,8827
3164,전북,정읍시,1,0,0,0,0,5376
3165,전북,정읍시,2,0,0,0,0,16691
3166,전북,정읍시,2,0,0,0,0,19921
3167,전북,무주군,2,0,0,0,0,5706
3168,전북,무주군,2,0,0,0,0,34042
3169,전북,남원시,1,0,0,0,0,965
3170,전북,남원시,2,0,0,0,0,31876
3171,전북,남원시,1,0,0,0,0,8262
3172,전북,군산시,1,0,0,0,0,4483
3173,전북,전주시,1,0,0,0,0,48416
3174,제주,제주시,1,0,0,0,0,61293
3175,제주,제주시,1,0,0,0,0,75742
3176,제주,서귀포시,1,0,0,0,0,87315
3177,제주,제주시,1,0,0,0,0,55317
3178,제주,제주시,1,0,0,0,0,105729
3179,전북,남원시,1,0,0,0,0,22822
3180,제주,제주시,1,0,0,0,0,37169
3181,광주,광산구,2,0,0,0,0,68300
3182,전남,여수시,1,0,0,0,0,65197
3183,서울,강서구,1,0,0,0,0,56681
3184,서울,도봉구,1,0,0,0,0,8920
3185,서울,도봉구,1,0,0,0,0,20570
3186,서울,마포구,1,0,0,0,0,66185
3187,서울,강북구,1,0,0,0,0,12180
3188,서울,관악구,1,0,0,0,0,31295
3189,서울,금천구,1,0,0,0,0,26495
3190,서울,도봉구,1,0,0,0,0,38098
3191,서울,마포구,1,0,0,0,0,21788
3192,전남,나주시,1,0,0,0,0,7492
3193,전남,나주시,1,0,0,0,0,13266
3194,전남,나주시,1,0,0,0,0,9324
3195,전남,무안군,1,0,0,0,0,19991
